"TIME","GEO","SEX","UNIT","Value","Flag and Footnotes"
"2020W36","AT127","Frauen","Anzahl","26","p"
"2020W36","AT130","Insgesamt","Anzahl","279","p"
"2020W36","AT130","Männer","Anzahl","129","p"
"2020W36","AT130","Frauen","Anzahl","150","p"
"2020W36","AT211","Insgesamt","Anzahl","52","p"
"2020W36","AT211","Männer","Anzahl","27","p"
"2020W36","AT211","Frauen","Anzahl","25","p"
"2020W36","AT212","Insgesamt","Anzahl","21","p"
"2020W36","AT212","Männer","Anzahl","10","p"
"2020W36","AT212","Frauen","Anzahl","11","p"
"2020W36","AT213","Insgesamt","Anzahl","32","p"
"2020W36","AT213","Männer","Anzahl","16","p"
"2020W36","AT213","Frauen","Anzahl","16","p"
"2020W36","AT221","Insgesamt","Anzahl","59","p"
"2020W36","AT221","Männer","Anzahl","31","p"
"2020W36","AT221","Frauen","Anzahl","28","p"
"2020W36","AT222","Insgesamt","Anzahl","22","p"
"2020W36","AT222","Männer","Anzahl","9","p"
"2020W36","AT222","Frauen","Anzahl","13","p"
"2020W36","AT223","Insgesamt","Anzahl","43","p"
"2020W36","AT223","Männer","Anzahl","15","p"
"2020W36","AT223","Frauen","Anzahl","28","p"
"2020W36","AT224","Insgesamt","Anzahl","58","p"
"2020W36","AT224","Männer","Anzahl","34","p"
"2020W36","AT224","Frauen","Anzahl","24","p"
"2020W36","AT225","Insgesamt","Anzahl","40","p"
"2020W36","AT225","Männer","Anzahl","18","p"
"2020W36","AT225","Frauen","Anzahl","22","p"
"2020W36","AT226","Insgesamt","Anzahl","20","p"
"2020W36","AT226","Männer","Anzahl","11","p"
"2020W36","AT226","Frauen","Anzahl","9","p"
"2020W36","AT311","Insgesamt","Anzahl","47","p"
"2020W36","AT311","Männer","Anzahl","19","p"
"2020W36","AT311","Frauen","Anzahl","28","p"
"2020W36","AT312","Insgesamt","Anzahl","100","p"
"2020W36","AT312","Männer","Anzahl","52","p"
"2020W36","AT312","Frauen","Anzahl","48","p"
"2020W36","AT313","Insgesamt","Anzahl","30","p"
"2020W36","AT313","Männer","Anzahl","15","p"
"2020W36","AT313","Frauen","Anzahl","15","p"
"2020W36","AT314","Insgesamt","Anzahl","29","p"
"2020W36","AT314","Männer","Anzahl","14","p"
"2020W36","AT314","Frauen","Anzahl","15","p"
"2020W36","AT315","Insgesamt","Anzahl","40","p"
"2020W36","AT315","Männer","Anzahl","21","p"
"2020W36","AT315","Frauen","Anzahl","19","p"
"2020W36","AT321","Insgesamt","Anzahl","4","p"
"2020W36","AT321","Männer","Anzahl","1","p"
"2020W36","AT321","Frauen","Anzahl","3","p"
"2020W36","AT322","Insgesamt","Anzahl","24","p"
"2020W36","AT322","Männer","Anzahl","10","p"
"2020W36","AT322","Frauen","Anzahl","14","p"
"2020W36","AT323","Insgesamt","Anzahl","51","p"
"2020W36","AT323","Männer","Anzahl","24","p"
"2020W36","AT323","Frauen","Anzahl","27","p"
"2020W36","AT331","Insgesamt","Anzahl","4","p"
"2020W36","AT331","Männer","Anzahl","2","p"
"2020W36","AT331","Frauen","Anzahl","2","p"
"2020W36","AT332","Insgesamt","Anzahl","53","p"
"2020W36","AT332","Männer","Anzahl","26","p"
"2020W36","AT332","Frauen","Anzahl","27","p"
"2020W36","AT333","Insgesamt","Anzahl","7","p"
"2020W36","AT333","Männer","Anzahl","3","p"
"2020W36","AT333","Frauen","Anzahl","4","p"
"2020W36","AT334","Insgesamt","Anzahl","15","p"
"2020W36","AT334","Männer","Anzahl","8","p"
"2020W36","AT334","Frauen","Anzahl","7","p"
"2020W36","AT335","Insgesamt","Anzahl","52","p"
"2020W36","AT335","Männer","Anzahl","24","p"
"2020W36","AT335","Frauen","Anzahl","28","p"
"2020W36","AT341","Insgesamt","Anzahl","12","p"
"2020W36","AT341","Männer","Anzahl","6","p"
"2020W36","AT341","Frauen","Anzahl","6","p"
"2020W36","AT342","Insgesamt","Anzahl","44","p"
"2020W36","AT342","Männer","Anzahl","22","p"
"2020W36","AT342","Frauen","Anzahl","22","p"
"2020W37","AT111","Insgesamt","Anzahl","8","p"
"2020W37","AT111","Männer","Anzahl","5","p"
"2020W37","AT111","Frauen","Anzahl","3","p"
"2020W37","AT112","Insgesamt","Anzahl","25","p"
"2020W37","AT112","Männer","Anzahl","16","p"
"2020W37","AT112","Frauen","Anzahl","9","p"
"2020W37","AT113","Insgesamt","Anzahl","16","p"
"2020W37","AT113","Männer","Anzahl","8","p"
"2020W37","AT113","Frauen","Anzahl","8","p"
"2020W37","AT121","Insgesamt","Anzahl","50","p"
"2020W37","AT121","Männer","Anzahl","31","p"
"2020W37","AT121","Frauen","Anzahl","19","p"
"2020W37","AT122","Insgesamt","Anzahl","48","p"
"2020W37","AT122","Männer","Anzahl","20","p"
"2020W37","AT122","Frauen","Anzahl","28","p"
"2020W37","AT123","Insgesamt","Anzahl","39","p"
"2020W37","AT123","Männer","Anzahl","23","p"
"2020W37","AT123","Frauen","Anzahl","16","p"
"2020W37","AT124","Insgesamt","Anzahl","57","p"
"2020W37","AT124","Männer","Anzahl","30","p"
"2020W37","AT124","Frauen","Anzahl","27","p"
"2020W37","AT125","Insgesamt","Anzahl","21","p"
"2020W37","AT125","Männer","Anzahl","10","p"
"2020W37","AT125","Frauen","Anzahl","11","p"
"2020W37","AT126","Insgesamt","Anzahl","50","p"
"2020W37","AT126","Männer","Anzahl","20","p"
"2020W37","AT126","Frauen","Anzahl","30","p"
"2020W37","AT127","Insgesamt","Anzahl","58","p"
"2020W37","AT127","Männer","Anzahl","28","p"
"2020W37","AT127","Frauen","Anzahl","30","p"
"2020W37","AT130","Insgesamt","Anzahl","334","p"
"2020W37","AT130","Männer","Anzahl","165","p"
"2020W37","AT130","Frauen","Anzahl","169","p"
"2020W37","AT211","Insgesamt","Anzahl","58","p"
"2020W37","AT211","Männer","Anzahl","23","p"
"2020W37","AT211","Frauen","Anzahl","35","p"
"2020W37","AT212","Insgesamt","Anzahl","28","p"
"2020W37","AT212","Männer","Anzahl","15","p"
"2020W37","AT212","Frauen","Anzahl","13","p"
"2020W37","AT213","Insgesamt","Anzahl","40","p"
"2020W37","AT213","Männer","Anzahl","26","p"
"2020W37","AT213","Frauen","Anzahl","14","p"
"2020W37","AT221","Insgesamt","Anzahl","81","p"
"2020W37","AT221","Männer","Anzahl","40","p"
"2020W37","AT221","Frauen","Anzahl","41","p"
"2020W37","AT222","Insgesamt","Anzahl","15","p"
"2020W37","AT222","Männer","Anzahl","9","p"
"2020W37","AT222","Frauen","Anzahl","6","p"
"2020W37","AT223","Insgesamt","Anzahl","45","p"
"2020W37","AT223","Männer","Anzahl","30","p"
"2020W37","AT223","Frauen","Anzahl","15","p"
"2020W37","AT224","Insgesamt","Anzahl","48","p"
"2020W37","AT224","Männer","Anzahl","28","p"
"2020W37","AT224","Frauen","Anzahl","20","p"
"2020W37","AT225","Insgesamt","Anzahl","37","p"
"2020W37","AT225","Männer","Anzahl","22","p"
"2020W37","AT225","Frauen","Anzahl","15","p"
"2020W37","AT226","Insgesamt","Anzahl","18","p"
"2020W37","AT226","Männer","Anzahl","10","p"
"2020W37","AT226","Frauen","Anzahl","8","p"
"2020W37","AT311","Insgesamt","Anzahl","41","p"
"2020W37","AT311","Männer","Anzahl","24","p"
"2020W37","AT311","Frauen","Anzahl","17","p"
"2020W37","AT312","Insgesamt","Anzahl","80","p"
"2020W37","AT312","Männer","Anzahl","36","p"
"2020W37","AT312","Frauen","Anzahl","44","p"
"2020W37","AT313","Insgesamt","Anzahl","31","p"
"2020W37","AT313","Männer","Anzahl","9","p"
"2020W37","AT313","Frauen","Anzahl","22","p"
"2020W37","AT314","Insgesamt","Anzahl","31","p"
"2020W37","AT314","Männer","Anzahl","11","p"
"2020W37","AT314","Frauen","Anzahl","20","p"
"2020W37","AT315","Insgesamt","Anzahl","30","p"
"2020W37","AT315","Männer","Anzahl","14","p"
"2020W37","AT315","Frauen","Anzahl","16","p"
"2020W37","AT321","Insgesamt","Anzahl","2","p"
"2020W37","AT321","Männer","Anzahl","2","p"
"2020W37","AT321","Frauen","Anzahl","0","p"
"2020W37","AT322","Insgesamt","Anzahl","26","p"
"2020W37","AT322","Männer","Anzahl","15","p"
"2020W37","AT322","Frauen","Anzahl","11","p"
"2020W37","AT323","Insgesamt","Anzahl","61","p"
"2020W37","AT323","Männer","Anzahl","31","p"
"2020W37","AT323","Frauen","Anzahl","30","p"
"2020W37","AT331","Insgesamt","Anzahl","8","p"
"2020W37","AT331","Männer","Anzahl","3","p"
"2020W37","AT331","Frauen","Anzahl","5","p"
"2020W37","AT332","Insgesamt","Anzahl","56","p"
"2020W37","AT332","Männer","Anzahl","27","p"
"2020W37","AT332","Frauen","Anzahl","29","p"
"2020W37","AT333","Insgesamt","Anzahl","10","p"
"2020W37","AT333","Männer","Anzahl","7","p"
"2020W37","AT333","Frauen","Anzahl","3","p"
"2020W37","AT334","Insgesamt","Anzahl","21","p"
"2020W37","AT334","Männer","Anzahl","16","p"
"2020W37","AT334","Frauen","Anzahl","5","p"
"2020W37","AT335","Insgesamt","Anzahl","31","p"
"2020W37","AT335","Männer","Anzahl","15","p"
"2020W37","AT335","Frauen","Anzahl","16","p"
"2020W37","AT341","Insgesamt","Anzahl","12","p"
"2020W37","AT341","Männer","Anzahl","7","p"
"2020W37","AT341","Frauen","Anzahl","5","p"
"2020W37","AT342","Insgesamt","Anzahl","52","p"
"2020W37","AT342","Männer","Anzahl","23","p"
"2020W37","AT342","Frauen","Anzahl","29","p"
"2020W38","AT111","Insgesamt","Anzahl","11","p"
"2020W38","AT111","Männer","Anzahl","6","p"
"2020W38","AT111","Frauen","Anzahl","5","p"
"2020W38","AT112","Insgesamt","Anzahl","31","p"
"2020W38","AT112","Männer","Anzahl","16","p"
"2020W38","AT112","Frauen","Anzahl","15","p"
"2020W38","AT113","Insgesamt","Anzahl","16","p"
"2020W38","AT113","Männer","Anzahl","9","p"
"2020W38","AT113","Frauen","Anzahl","7","p"
"2020W38","AT121","Insgesamt","Anzahl","46","p"
"2020W38","AT121","Männer","Anzahl","29","p"
"2020W38","AT121","Frauen","Anzahl","17","p"
"2020W38","AT122","Insgesamt","Anzahl","45","p"
"2020W38","AT122","Männer","Anzahl","21","p"
"2020W38","AT122","Frauen","Anzahl","24","p"
"2020W38","AT123","Insgesamt","Anzahl","28","p"
"2020W38","AT123","Männer","Anzahl","15","p"
"2020W38","AT123","Frauen","Anzahl","13","p"
"2020W38","AT124","Insgesamt","Anzahl","44","p"
"2020W38","AT124","Männer","Anzahl","20","p"
"2020W38","AT124","Frauen","Anzahl","24","p"
"2020W38","AT125","Insgesamt","Anzahl","22","p"
"2020W38","AT125","Männer","Anzahl","11","p"
"2020W38","AT125","Frauen","Anzahl","11","p"
"2020W38","AT126","Insgesamt","Anzahl","60","p"
"2020W38","AT126","Männer","Anzahl","28","p"
"2020W38","AT126","Frauen","Anzahl","32","p"
"2020W38","AT127","Insgesamt","Anzahl","58","p"
"2020W38","AT127","Männer","Anzahl","34","p"
"2020W38","AT127","Frauen","Anzahl","24","p"
"2020W38","AT130","Insgesamt","Anzahl","296","p"
"2020W38","AT130","Männer","Anzahl","145","p"
"2020W38","AT130","Frauen","Anzahl","151","p"
"2020W38","AT211","Insgesamt","Anzahl","67","p"
"2020W38","AT211","Männer","Anzahl","28","p"
"2020W38","AT211","Frauen","Anzahl","39","p"
"2020W38","AT212","Insgesamt","Anzahl","33","p"
"2020W38","AT212","Männer","Anzahl","18","p"
"2020W38","AT212","Frauen","Anzahl","15","p"
"2020W38","AT213","Insgesamt","Anzahl","28","p"
"2020W38","AT213","Männer","Anzahl","11","p"
"2020W38","AT213","Frauen","Anzahl","17","p"
"2020W38","AT221","Insgesamt","Anzahl","78","p"
"2020W38","AT221","Männer","Anzahl","39","p"
"2020W38","AT221","Frauen","Anzahl","39","p"
"2020W38","AT222","Insgesamt","Anzahl","14","p"
"2020W38","AT222","Männer","Anzahl","5","p"
"2020W38","AT222","Frauen","Anzahl","9","p"
"2020W38","AT223","Insgesamt","Anzahl","46","p"
"2020W38","AT223","Männer","Anzahl","26","p"
"2020W38","AT223","Frauen","Anzahl","20","p"
"2020W38","AT224","Insgesamt","Anzahl","44","p"
"2020W38","AT224","Männer","Anzahl","22","p"
"2020W38","AT224","Frauen","Anzahl","22","p"
"2020W38","AT225","Insgesamt","Anzahl","37","p"
"2020W38","AT225","Männer","Anzahl","13","p"
"2020W38","AT225","Frauen","Anzahl","24","p"
"2020W38","AT226","Insgesamt","Anzahl","23","p"
"2020W38","AT226","Männer","Anzahl","10","p"
"2020W38","AT226","Frauen","Anzahl","13","p"
"2020W38","AT311","Insgesamt","Anzahl","48","p"
"2020W38","AT311","Männer","Anzahl","28","p"
"2020W38","AT311","Frauen","Anzahl","20","p"
"2020W38","AT312","Insgesamt","Anzahl","119","p"
"2020W38","AT312","Männer","Anzahl","66","p"
"2020W38","AT312","Frauen","Anzahl","53","p"
"2020W38","AT313","Insgesamt","Anzahl","38","p"
"2020W38","AT313","Männer","Anzahl","19","p"
"2020W38","AT313","Frauen","Anzahl","19","p"
"2020W38","AT314","Insgesamt","Anzahl","32","p"
"2020W38","AT314","Männer","Anzahl","20","p"
"2020W38","AT314","Frauen","Anzahl","12","p"
"2020W38","AT315","Insgesamt","Anzahl","42","p"
"2020W38","AT315","Männer","Anzahl","23","p"
"2020W38","AT315","Frauen","Anzahl","19","p"
"2020W38","AT321","Insgesamt","Anzahl","2","p"
"2020W38","AT321","Männer","Anzahl","1","p"
"2020W38","AT321","Frauen","Anzahl","1","p"
"2020W38","AT322","Insgesamt","Anzahl","19","p"
"2020W38","AT322","Männer","Anzahl","9","p"
"2020W38","AT322","Frauen","Anzahl","10","p"
"2020W38","AT323","Insgesamt","Anzahl","67","p"
"2020W38","AT323","Männer","Anzahl","32","p"
"2020W38","AT323","Frauen","Anzahl","35","p"
"2020W38","AT331","Insgesamt","Anzahl","6","p"
"2020W38","AT331","Männer","Anzahl","2","p"
"2020W38","AT331","Frauen","Anzahl","4","p"
"2020W38","AT332","Insgesamt","Anzahl","49","p"
"2020W38","AT332","Männer","Anzahl","17","p"
"2020W38","AT332","Frauen","Anzahl","32","p"
"2020W38","AT333","Insgesamt","Anzahl","6","p"
"2020W38","AT333","Männer","Anzahl","4","p"
"2020W38","AT333","Frauen","Anzahl","2","p"
"2020W38","AT334","Insgesamt","Anzahl","18","p"
"2020W38","AT334","Männer","Anzahl","11","p"
"2020W38","AT334","Frauen","Anzahl","7","p"
"2020W38","AT335","Insgesamt","Anzahl","35","p"
"2020W38","AT335","Männer","Anzahl","18","p"
"2020W38","AT335","Frauen","Anzahl","17","p"
"2020W38","AT341","Insgesamt","Anzahl","14","p"
"2020W38","AT341","Männer","Anzahl","7","p"
"2020W38","AT341","Frauen","Anzahl","7","p"
"2020W38","AT342","Insgesamt","Anzahl","47","p"
"2020W38","AT342","Männer","Anzahl","24","p"
"2020W38","AT342","Frauen","Anzahl","23","p"
"2020W39","AT111","Insgesamt","Anzahl","10","p"
"2020W39","AT111","Männer","Anzahl","5","p"
"2020W39","AT111","Frauen","Anzahl","5","p"
"2020W39","AT112","Insgesamt","Anzahl","29","p"
"2020W39","AT112","Männer","Anzahl","14","p"
"2020W39","AT112","Frauen","Anzahl","15","p"
"2020W39","AT113","Insgesamt","Anzahl","19","p"
"2020W39","AT113","Männer","Anzahl","10","p"
"2020W39","AT113","Frauen","Anzahl","9","p"
"2020W39","AT121","Insgesamt","Anzahl","33","p"
"2020W39","AT121","Männer","Anzahl","19","p"
"2020W39","AT121","Frauen","Anzahl","14","p"
"2020W39","AT122","Insgesamt","Anzahl","45","p"
"2020W39","AT122","Männer","Anzahl","20","p"
"2020W39","AT122","Frauen","Anzahl","25","p"
"2020W39","AT123","Insgesamt","Anzahl","34","p"
"2020W39","AT123","Männer","Anzahl","14","p"
"2020W39","AT123","Frauen","Anzahl","20","p"
"2020W39","AT124","Insgesamt","Anzahl","46","p"
"2020W39","AT124","Männer","Anzahl","22","p"
"2020W39","AT124","Frauen","Anzahl","24","p"
"2020W39","AT125","Insgesamt","Anzahl","36","p"
"2020W39","AT125","Männer","Anzahl","16","p"
"2020W39","AT125","Frauen","Anzahl","20","p"
"2020W39","AT126","Insgesamt","Anzahl","64","p"
"2020W39","AT126","Männer","Anzahl","32","p"
"2020W39","AT126","Frauen","Anzahl","32","p"
"2020W39","AT127","Insgesamt","Anzahl","77","p"
"2020W39","AT127","Männer","Anzahl","41","p"
"2020W39","AT127","Frauen","Anzahl","36","p"
"2020W39","AT130","Insgesamt","Anzahl","296","p"
"2020W39","AT130","Männer","Anzahl","140","p"
"2020W39","AT130","Frauen","Anzahl","156","p"
"2020W39","AT211","Insgesamt","Anzahl","47","p"
"2020W39","AT211","Männer","Anzahl","22","p"
"2020W39","AT211","Frauen","Anzahl","25","p"
"2020W39","AT212","Insgesamt","Anzahl","24","p"
"2020W39","AT212","Männer","Anzahl","17","p"
"2020W39","AT212","Frauen","Anzahl","7","p"
"2020W39","AT213","Insgesamt","Anzahl","23","p"
"2020W39","AT213","Männer","Anzahl","8","p"
"2020W39","AT213","Frauen","Anzahl","15","p"
"2020W39","AT221","Insgesamt","Anzahl","93","p"
"2020W39","AT221","Männer","Anzahl","46","p"
"2020W39","AT221","Frauen","Anzahl","47","p"
"2020W39","AT222","Insgesamt","Anzahl","12","p"
"2020W39","AT222","Männer","Anzahl","1","p"
"2020W39","AT222","Frauen","Anzahl","11","p"
"2020W39","AT223","Insgesamt","Anzahl","44","p"
"2020W39","AT223","Männer","Anzahl","24","p"
"2020W39","AT223","Frauen","Anzahl","20","p"
"2020W39","AT224","Insgesamt","Anzahl","52","p"
"2020W39","AT224","Männer","Anzahl","38","p"
"2020W39","AT224","Frauen","Anzahl","14","p"
"2020W39","AT225","Insgesamt","Anzahl","46","p"
"2020W39","AT225","Männer","Anzahl","25","p"
"2020W39","AT225","Frauen","Anzahl","21","p"
"2020W39","AT226","Insgesamt","Anzahl","26","p"
"2020W39","AT226","Männer","Anzahl","15","p"
"2020W39","AT226","Frauen","Anzahl","11","p"
"2020W39","AT311","Insgesamt","Anzahl","50","p"
"2020W39","AT311","Männer","Anzahl","24","p"
"2020W39","AT311","Frauen","Anzahl","26","p"
"2020W39","AT312","Insgesamt","Anzahl","86","p"
"2020W39","AT312","Männer","Anzahl","48","p"
"2020W39","AT312","Frauen","Anzahl","38","p"
"2020W39","AT313","Insgesamt","Anzahl","28","p"
"2020W39","AT313","Männer","Anzahl","15","p"
"2020W39","AT313","Frauen","Anzahl","13","p"
"2020W39","AT314","Insgesamt","Anzahl","23","p"
"2020W39","AT314","Männer","Anzahl","15","p"
"2020W39","AT314","Frauen","Anzahl","8","p"
"2020W39","AT315","Insgesamt","Anzahl","31","p"
"2020W39","AT315","Männer","Anzahl","12","p"
"2020W39","AT315","Frauen","Anzahl","19","p"
"2020W39","AT321","Insgesamt","Anzahl","3","p"
"2020W39","AT321","Männer","Anzahl","1","p"
"2020W39","AT321","Frauen","Anzahl","2","p"
"2020W39","AT322","Insgesamt","Anzahl","22","p"
"2020W39","AT322","Männer","Anzahl","13","p"
"2020W39","AT322","Frauen","Anzahl","9","p"
"2020W39","AT323","Insgesamt","Anzahl","67","p"
"2020W39","AT323","Männer","Anzahl","31","p"
"2020W39","AT323","Frauen","Anzahl","36","p"
"2020W39","AT331","Insgesamt","Anzahl","5","p"
"2020W39","AT331","Männer","Anzahl","4","p"
"2020W39","AT331","Frauen","Anzahl","1","p"
"2020W39","AT332","Insgesamt","Anzahl","42","p"
"2020W39","AT332","Männer","Anzahl","16","p"
"2020W39","AT332","Frauen","Anzahl","26","p"
"2020W39","AT333","Insgesamt","Anzahl","9","p"
"2020W39","AT333","Männer","Anzahl","5","p"
"2020W39","AT333","Frauen","Anzahl","4","p"
"2020W39","AT334","Insgesamt","Anzahl","13","p"
"2020W39","AT334","Männer","Anzahl","9","p"
"2020W39","AT334","Frauen","Anzahl","4","p"
"2020W39","AT335","Insgesamt","Anzahl","51","p"
"2020W39","AT335","Männer","Anzahl","23","p"
"2020W39","AT335","Frauen","Anzahl","28","p"
"2020W39","AT341","Insgesamt","Anzahl","15","p"
"2020W39","AT341","Männer","Anzahl","5","p"
"2020W39","AT341","Frauen","Anzahl","10","p"
"2020W39","AT342","Insgesamt","Anzahl","31","p"
"2020W39","AT342","Männer","Anzahl","21","p"
"2020W39","AT342","Frauen","Anzahl","10","p"
"2020W40","AT111","Insgesamt","Anzahl","7","p"
"2020W40","AT111","Männer","Anzahl","5","p"
"2020W40","AT111","Frauen","Anzahl","2","p"
"2020W40","AT112","Insgesamt","Anzahl","35","p"
"2020W40","AT112","Männer","Anzahl","22","p"
"2020W40","AT112","Frauen","Anzahl","13","p"
"2020W40","AT113","Insgesamt","Anzahl","22","p"
"2020W40","AT113","Männer","Anzahl","11","p"
"2020W40","AT113","Frauen","Anzahl","11","p"
"2020W40","AT121","Insgesamt","Anzahl","40","p"
"2020W40","AT121","Männer","Anzahl","18","p"
"2020W40","AT121","Frauen","Anzahl","22","p"
"2020W40","AT122","Insgesamt","Anzahl","59","p"
"2020W40","AT122","Männer","Anzahl","28","p"
"2020W40","AT122","Frauen","Anzahl","31","p"
"2020W40","AT123","Insgesamt","Anzahl","32","p"
"2020W40","AT123","Männer","Anzahl","15","p"
"2020W40","AT123","Frauen","Anzahl","17","p"
"2020W40","AT124","Insgesamt","Anzahl","46","p"
"2020W40","AT124","Männer","Anzahl","20","p"
"2020W40","AT124","Frauen","Anzahl","26","p"
"2020W40","AT125","Insgesamt","Anzahl","29","p"
"2020W40","AT125","Männer","Anzahl","16","p"
"2020W40","AT125","Frauen","Anzahl","13","p"
"2020W40","AT126","Insgesamt","Anzahl","66","p"
"2020W40","AT126","Männer","Anzahl","34","p"
"2020W40","AT126","Frauen","Anzahl","32","p"
"2020W40","AT127","Insgesamt","Anzahl","67","p"
"2020W40","AT127","Männer","Anzahl","36","p"
"2020W40","AT127","Frauen","Anzahl","31","p"
"2020W40","AT130","Insgesamt","Anzahl","318","p"
"2020W40","AT130","Männer","Anzahl","146","p"
"2020W40","AT130","Frauen","Anzahl","172","p"
"2020W40","AT211","Insgesamt","Anzahl","60","p"
"2020W40","AT211","Männer","Anzahl","31","p"
"2020W40","AT211","Frauen","Anzahl","29","p"
"2020W40","AT212","Insgesamt","Anzahl","31","p"
"2020W40","AT212","Männer","Anzahl","16","p"
"2020W40","AT212","Frauen","Anzahl","15","p"
"2020W40","AT213","Insgesamt","Anzahl","26","p"
"2020W40","AT213","Männer","Anzahl","15","p"
"2020W40","AT213","Frauen","Anzahl","11","p"
"2020W40","AT221","Insgesamt","Anzahl","66","p"
"2020W40","AT221","Männer","Anzahl","21","p"
"2020W40","AT221","Frauen","Anzahl","45","p"
"2020W40","AT222","Insgesamt","Anzahl","18","p"
"2020W40","AT222","Männer","Anzahl","8","p"
"2020W40","AT222","Frauen","Anzahl","10","p"
"2020W40","AT223","Insgesamt","Anzahl","33","p"
"2020W40","AT223","Männer","Anzahl","20","p"
"2020W40","AT223","Frauen","Anzahl","13","p"
"2020W40","AT224","Insgesamt","Anzahl","35","p"
"2020W40","AT224","Männer","Anzahl","11","p"
"2020W40","AT224","Frauen","Anzahl","24","p"
"2020W40","AT225","Insgesamt","Anzahl","52","p"
"2020W40","AT225","Männer","Anzahl","19","p"
"2020W40","AT225","Frauen","Anzahl","33","p"
"2020W40","AT226","Insgesamt","Anzahl","21","p"
"2020W40","AT226","Männer","Anzahl","11","p"
"2020W40","AT226","Frauen","Anzahl","10","p"
"2020W40","AT311","Insgesamt","Anzahl","56","p"
"2020W40","AT311","Männer","Anzahl","25","p"
"2020W40","AT311","Frauen","Anzahl","31","p"
"2020W40","AT312","Insgesamt","Anzahl","102","p"
"2020W40","AT312","Männer","Anzahl","48","p"
"2020W40","AT312","Frauen","Anzahl","54","p"
"2020W40","AT313","Insgesamt","Anzahl","27","p"
"2020W40","AT313","Männer","Anzahl","17","p"
"2020W40","AT313","Frauen","Anzahl","10","p"
"2020W40","AT314","Insgesamt","Anzahl","20","p"
"2020W40","AT314","Männer","Anzahl","14","p"
"2020W40","AT314","Frauen","Anzahl","6","p"
"2020W40","AT315","Insgesamt","Anzahl","39","p"
"2020W40","AT315","Männer","Anzahl","20","p"
"2020W40","AT315","Frauen","Anzahl","19","p"
"2020W40","AT321","Insgesamt","Anzahl","2","p"
"2020W40","AT321","Männer","Anzahl","2","p"
"2020W40","AT321","Frauen","Anzahl","0","p"
"2020W40","AT322","Insgesamt","Anzahl","23","p"
"2020W40","AT322","Männer","Anzahl","18","p"
"2020W40","AT322","Frauen","Anzahl","5","p"
"2020W40","AT323","Insgesamt","Anzahl","75","p"
"2020W40","AT323","Männer","Anzahl","41","p"
"2020W40","AT323","Frauen","Anzahl","34","p"
"2020W40","AT331","Insgesamt","Anzahl","6","p"
"2020W40","AT331","Männer","Anzahl","3","p"
"2020W40","AT331","Frauen","Anzahl","3","p"
"2020W40","AT332","Insgesamt","Anzahl","59","p"
"2020W40","AT332","Männer","Anzahl","30","p"
"2020W40","AT332","Frauen","Anzahl","29","p"
"2020W40","AT333","Insgesamt","Anzahl","7","p"
"2020W40","AT333","Männer","Anzahl","4","p"
"2020W40","AT333","Frauen","Anzahl","3","p"
"2020W40","AT334","Insgesamt","Anzahl","9","p"
"2020W40","AT334","Männer","Anzahl","4","p"
"2020W40","AT334","Frauen","Anzahl","5","p"
"2020W40","AT335","Insgesamt","Anzahl","36","p"
"2020W40","AT335","Männer","Anzahl","17","p"
"2020W40","AT335","Frauen","Anzahl","19","p"
"2020W40","AT341","Insgesamt","Anzahl","19","p"
"2020W40","AT341","Männer","Anzahl","10","p"
"2020W40","AT341","Frauen","Anzahl","9","p"
"2020W40","AT342","Insgesamt","Anzahl","39","p"
"2020W40","AT342","Männer","Anzahl","23","p"
"2020W40","AT342","Frauen","Anzahl","16","p"
"2020W41","AT111","Insgesamt","Anzahl","8","p"
"2020W41","AT111","Männer","Anzahl","6","p"
"2020W41","AT111","Frauen","Anzahl","2","p"
"2020W41","AT112","Insgesamt","Anzahl","26","p"
"2020W41","AT112","Männer","Anzahl","11","p"
"2020W41","AT112","Frauen","Anzahl","15","p"
"2020W41","AT113","Insgesamt","Anzahl","25","p"
"2020W41","AT113","Männer","Anzahl","13","p"
"2020W41","AT113","Frauen","Anzahl","12","p"
"2020W41","AT121","Insgesamt","Anzahl","53","p"
"2020W41","AT121","Männer","Anzahl","26","p"
"2020W41","AT121","Frauen","Anzahl","27","p"
"2020W41","AT122","Insgesamt","Anzahl","55","p"
"2020W41","AT122","Männer","Anzahl","31","p"
"2020W41","AT122","Frauen","Anzahl","24","p"
"2020W41","AT123","Insgesamt","Anzahl","42","p"
"2020W41","AT123","Männer","Anzahl","21","p"
"2020W41","AT123","Frauen","Anzahl","21","p"
"2020W41","AT124","Insgesamt","Anzahl","39","p"
"2020W41","AT124","Männer","Anzahl","20","p"
"2020W41","AT124","Frauen","Anzahl","19","p"
"2020W41","AT125","Insgesamt","Anzahl","18","p"
"2020W41","AT125","Männer","Anzahl","10","p"
"2020W41","AT125","Frauen","Anzahl","8","p"
"2020W41","AT126","Insgesamt","Anzahl","69","p"
"2020W41","AT126","Männer","Anzahl","32","p"
"2020W41","AT126","Frauen","Anzahl","37","p"
"2020W41","AT127","Insgesamt","Anzahl","85","p"
"2020W41","AT127","Männer","Anzahl","39","p"
"2020W41","AT127","Frauen","Anzahl","46","p"
"2020W41","AT130","Insgesamt","Anzahl","299","p"
"2020W41","AT130","Männer","Anzahl","141","p"
"2020W41","AT130","Frauen","Anzahl","158","p"
"2020W41","AT211","Insgesamt","Anzahl","42","p"
